Id,BasePrice,Unit,Task,Specification,Material,Location,MaterialCoef,PositionCoef
1442,60,ks,Vrtání průrazu,El. krabice,Dlažba,Strop,1.2,1.1
1443,60,ks,Vrtání průrazu,El. krabice,Dlažba,Stěna,1.2,1.2
1444,60,ks,Vrtání průrazu,El. krabice,Dlažba,Štafle,1.2,1.5
1445,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Nízká (u podlahy),1,1
1446,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Strop,1,1.1
1447,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Stěna,1,1.2
1448,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Štafle,1,1.5
1449,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Nízká (u podlahy),1.5,1
1450,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Strop,1.5,1.1
1451,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Stěna,1.5,1.2
1452,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Štafle,1.5,1.5
1453,60,ks,Vrtání průrazu,El. krabice,Železobeton,Nízká (u podlahy),2.5,1
1454,60,ks,Vrtání průrazu,El. krabice,Železobeton,Strop,2.5,1.1
1455,60,ks,Vrtání průrazu,El. krabice,Železobeton,Stěna,2.5,1.2
1456,60,ks,Vrtání průrazu,El. krabice,Železobeton,Štafle,2.5,1.5
1457,60,ks,Vrtání průrazu,Průchozí díra,-,Nízká (u podlahy),1,1
1458,60,ks,Vrtání průrazu,Průchozí díra,-,Strop,1,1.1
1459,60,ks,Vrtání průrazu,Průchozí díra,-,Stěna,1,1.2
1460,60,ks,Vrtání průrazu,Průchozí díra,-,Štafle,1,1.5
1461,60,ks,Vrtání průrazu,Průchozí díra,Beton,Nízká (u podlahy),2,1
1462,60,ks,Vrtání průrazu,Průchozí díra,Beton,Strop,2,1.1
1463,60,ks,Vrtání průrazu,Průchozí díra,Beton,Stěna,2,1.2
1464,60,ks,Vrtání průrazu,Průchozí díra,Beton,Štafle,2,1.5
1465,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Nízká (u podlahy),1.4,1
1466,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Strop,1.4,1.1
1467,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Stěna,1.4,1.2
1468,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Štafle,1.4,1.5
1469,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Nízká (u podlahy),1.2,1
1470,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Strop,1.2,1.1
1471,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Stěna,1.2,1.2
1472,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Štafle,1.2,1.5
1473,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Nízká (u podlahy),1,1
1474,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Strop,1,1.1
1475,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Stěna,1,1.2
1476,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Štafle,1,1.5
1477,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Nízká (u podlahy),1.5,1
1478,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Strop,1.5,1.1
1479,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Stěna,1.5,1.2
1480,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Štafle,1.5,1.5
1481,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Nízká (u podlahy),2.5,1
1482,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Strop,2.5,1.1
1483,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Stěna,2.5,1.2
1484,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Štafle,2.5,1.5
1485,60,ks,Vrtání průrazu,Průchozí díra,-,Nízká (u podlahy),1,1
1486,60,ks,Vrtání průrazu,Průchozí díra,-,Strop,1,1.1
1487,60,ks,Vrtání průrazu,Průchozí díra,-,Stěna,1,1.2
1488,60,ks,Vrtání průrazu,Průchozí díra,-,Štafle,1,1.5
1489,60,ks,Vrtání průrazu,Průchozí díra,Beton,Nízká (u podlahy),2,1
1490,60,ks,Vrtání průrazu,Průchozí díra,Beton,Strop,2,1.1
1491,60,ks,Vrtání průrazu,Průchozí díra,Beton,Stěna,2,1.2
1492,60,ks,Vrtání průrazu,Průchozí díra,Beton,Štafle,2,1.5
1493,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Nízká (u podlahy),1.4,1
1494,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Strop,1.4,1.1
1495,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Stěna,1.4,1.2
1496,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Štafle,1.4,1.5
1497,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Nízká (u podlahy),1.2,1
1498,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Strop,1.2,1.1
1499,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Stěna,1.2,1.2
1500,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Štafle,1.2,1.5
1501,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Nízká (u podlahy),1,1
1502,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Strop,1,1.1
1503,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Stěna,1,1.2
1504,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Štafle,1,1.5
1505,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Nízká (u podlahy),1.5,1
1506,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Strop,1.5,1.1
1507,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Stěna,1.5,1.2
1508,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Štafle,1.5,1.5
1509,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Nízká (u podlahy),2.5,1
1510,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Strop,2.5,1.1
1511,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Stěna,2.5,1.2
1512,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Štafle,2.5,1.5
1513,60,ks,Vrtání průrazu,Průchozí díra,-,Nízká (u podlahy),1,1
1514,60,ks,Vrtání průrazu,Průchozí díra,-,Strop,1,1.1
1515,60,ks,Vrtání průrazu,Průchozí díra,-,Stěna,1,1.2
1516,60,ks,Vrtání průrazu,Průchozí díra,-,Štafle,1,1.5
1517,60,ks,Vrtání průrazu,Průchozí díra,Beton,Nízká (u podlahy),2,1
1518,60,ks,Vrtání průrazu,Průchozí díra,Beton,Strop,2,1.1
1519,60,ks,Vrtání průrazu,Průchozí díra,Beton,Stěna,2,1.2
1520,60,ks,Vrtání průrazu,Průchozí díra,Beton,Štafle,2,1.5
1521,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Nízká (u podlahy),1.4,1
1522,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Strop,1.4,1.1
1523,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Stěna,1.4,1.2
1524,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Štafle,1.4,1.5
1525,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Nízká (u podlahy),1.2,1
1526,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Strop,1.2,1.1
1527,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Stěna,1.2,1.2
1528,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Štafle,1.2,1.5
1529,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Nízká (u podlahy),1,1
1530,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Strop,1,1.1
1531,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Stěna,1,1.2
1532,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Štafle,1,1.5
1533,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Nízká (u podlahy),1.5,1
1534,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Strop,1.5,1.1
1535,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Stěna,1.5,1.2
1536,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Štafle,1.5,1.5
1537,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Nízká (u podlahy),2.5,1
1538,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Strop,2.5,1.1
1539,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Stěna,2.5,1.2
1540,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Štafle,2.5,1.5
1541,60,ks,Vrtání průrazu,Průchozí díra,-,Nízká (u podlahy),1,1
1542,60,ks,Vrtání průrazu,Průchozí díra,-,Strop,1,1.1
1543,60,ks,Vrtání průrazu,Průchozí díra,-,Stěna,1,1.2
1544,60,ks,Vrtání průrazu,Průchozí díra,-,Štafle,1,1.5
1545,60,ks,Vrtání průrazu,Průchozí díra,Beton,Nízká (u podlahy),2,1
1546,60,ks,Vrtání průrazu,Průchozí díra,Beton,Strop,2,1.1
1547,60,ks,Vrtání průrazu,Průchozí díra,Beton,Stěna,2,1.2
1548,60,ks,Vrtání průrazu,Průchozí díra,Beton,Štafle,2,1.5
1549,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Nízká (u podlahy),1.4,1
1550,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Strop,1.4,1.1
1551,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Stěna,1.4,1.2
1552,60,ks,Vrtání průrazu,Průchozí díra,Cihla,Štafle,1.4,1.5
1553,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Nízká (u podlahy),1.2,1
1554,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Strop,1.2,1.1
1555,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Stěna,1.2,1.2
1556,60,ks,Vrtání průrazu,Průchozí díra,Dlažba,Štafle,1.2,1.5
1557,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Nízká (u podlahy),1,1
1558,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Strop,1,1.1
1559,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Stěna,1,1.2
1560,60,ks,Vrtání průrazu,Průchozí díra,Omítka - Sádra,Štafle,1,1.5
1561,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Nízká (u podlahy),1.5,1
1562,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Strop,1.5,1.1
1563,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Stěna,1.5,1.2
1564,60,ks,Vrtání průrazu,Průchozí díra,Tvárnice,Štafle,1.5,1.5
1565,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Nízká (u podlahy),2.5,1
1566,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Strop,2.5,1.1
1567,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Stěna,2.5,1.2
1568,60,ks,Vrtání průrazu,Průchozí díra,Železobeton,Štafle,2.5,1.5
1569,60,ks,Vrtání průrazu,Rozvaděč,-,Nízká (u podlahy),1,1
1570,60,ks,Vrtání průrazu,Rozvaděč,-,Strop,1,1.1
1571,60,ks,Vrtání průrazu,Rozvaděč,-,Stěna,1,1.2
1572,60,ks,Vrtání průrazu,Rozvaděč,-,Štafle,1,1.5
1573,60,ks,Vrtání průrazu,Rozvaděč,Beton,Nízká (u podlahy),2,1
1574,60,ks,Vrtání průrazu,Rozvaděč,Beton,Strop,2,1.1
1575,60,ks,Vrtání průrazu,Rozvaděč,Beton,Stěna,2,1.2
1576,60,ks,Vrtání průrazu,Rozvaděč,Beton,Štafle,2,1.5
1577,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1578,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Strop,1.4,1.1
1579,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Stěna,1.4,1.2
1580,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Štafle,1.4,1.5
1581,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1582,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Strop,1.2,1.1
1583,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Stěna,1.2,1.2
1584,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Štafle,1.2,1.5
1585,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1586,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1587,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1588,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1589,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1590,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Strop,1.5,1.1
1591,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1592,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1593,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1594,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Strop,2.5,1.1
1595,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Stěna,2.5,1.2
1596,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Štafle,2.5,1.5
1597,60,ks,Vrtání průrazu,Rozvaděč,-,Nízká (u podlahy),1,1
1598,60,ks,Vrtání průrazu,Rozvaděč,-,Strop,1,1.1
1599,60,ks,Vrtání průrazu,Rozvaděč,-,Stěna,1,1.2
1600,60,ks,Vrtání průrazu,Rozvaděč,-,Štafle,1,1.5
1601,60,ks,Vrtání průrazu,Rozvaděč,Beton,Nízká (u podlahy),2,1
1602,60,ks,Vrtání průrazu,Rozvaděč,Beton,Strop,2,1.1
1603,60,ks,Vrtání průrazu,Rozvaděč,Beton,Stěna,2,1.2
1604,60,ks,Vrtání průrazu,Rozvaděč,Beton,Štafle,2,1.5
1605,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1606,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Strop,1.4,1.1
1607,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Stěna,1.4,1.2
1608,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Štafle,1.4,1.5
1609,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1610,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Strop,1.2,1.1
1611,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Stěna,1.2,1.2
1612,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Štafle,1.2,1.5
1613,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1614,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1615,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1616,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1617,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1618,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Strop,1.5,1.1
1619,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1620,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1621,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1622,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Strop,2.5,1.1
1623,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Stěna,2.5,1.2
1624,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Štafle,2.5,1.5
1625,60,ks,Vrtání průrazu,Rozvaděč,-,Nízká (u podlahy),1,1
1626,60,ks,Vrtání průrazu,Rozvaděč,-,Strop,1,1.1
1627,60,ks,Vrtání průrazu,Rozvaděč,-,Stěna,1,1.2
1628,60,ks,Vrtání průrazu,Rozvaděč,-,Štafle,1,1.5
1629,60,ks,Vrtání průrazu,Rozvaděč,Beton,Nízká (u podlahy),2,1
1630,60,ks,Vrtání průrazu,Rozvaděč,Beton,Strop,2,1.1
1631,60,ks,Vrtání průrazu,Rozvaděč,Beton,Stěna,2,1.2
1632,60,ks,Vrtání průrazu,Rozvaděč,Beton,Štafle,2,1.5
1633,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1634,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Strop,1.4,1.1
1635,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Stěna,1.4,1.2
1636,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Štafle,1.4,1.5
1637,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1638,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Strop,1.2,1.1
1639,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Stěna,1.2,1.2
1640,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Štafle,1.2,1.5
1641,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1642,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1643,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1644,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1645,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1646,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Strop,1.5,1.1
1647,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1648,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1649,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1650,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Strop,2.5,1.1
1651,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Stěna,2.5,1.2
1652,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Štafle,2.5,1.5
1653,60,ks,Vrtání průrazu,Rozvaděč,-,Nízká (u podlahy),1,1
1654,60,ks,Vrtání průrazu,Rozvaděč,-,Strop,1,1.1
1655,60,ks,Vrtání průrazu,Rozvaděč,-,Stěna,1,1.2
1656,60,ks,Vrtání průrazu,Rozvaděč,-,Štafle,1,1.5
1657,60,ks,Vrtání průrazu,Rozvaděč,Beton,Nízká (u podlahy),2,1
1658,60,ks,Vrtání průrazu,Rozvaděč,Beton,Strop,2,1.1
1659,60,ks,Vrtání průrazu,Rozvaděč,Beton,Stěna,2,1.2
1660,60,ks,Vrtání průrazu,Rozvaděč,Beton,Štafle,2,1.5
1661,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1662,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Strop,1.4,1.1
1663,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Stěna,1.4,1.2
1664,60,ks,Vrtání průrazu,Rozvaděč,Cihla,Štafle,1.4,1.5
1665,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1666,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Strop,1.2,1.1
1667,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Stěna,1.2,1.2
1668,60,ks,Vrtání průrazu,Rozvaděč,Dlažba,Štafle,1.2,1.5
1669,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1670,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1671,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1672,60,ks,Vrtání průrazu,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1673,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1674,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Strop,1.5,1.1
1675,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1676,60,ks,Vrtání průrazu,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1677,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1678,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Strop,2.5,1.1
1679,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Stěna,2.5,1.2
1680,60,ks,Vrtání průrazu,Rozvaděč,Železobeton,Štafle,2.5,1.5
1681,60,m,Vrtání průrazu,Spára,-,Nízká (u podlahy),1,1
1682,60,m,Vrtání průrazu,Spára,-,Strop,1,1.1
1683,60,m,Vrtání průrazu,Spára,-,Stěna,1,1.2
1684,60,m,Vrtání průrazu,Spára,-,Štafle,1,1.5
1685,60,m,Vrtání průrazu,Spára,Beton,Nízká (u podlahy),2,1
1686,60,m,Vrtání průrazu,Spára,Beton,Strop,2,1.1
1687,60,m,Vrtání průrazu,Spára,Beton,Stěna,2,1.2
1688,60,m,Vrtání průrazu,Spára,Beton,Štafle,2,1.5
1689,60,m,Vrtání průrazu,Spára,Cihla,Nízká (u podlahy),1.4,1
1690,60,m,Vrtání průrazu,Spára,Cihla,Strop,1.4,1.1
1691,60,m,Vrtání průrazu,Spára,Cihla,Stěna,1.4,1.2
1692,60,m,Vrtání průrazu,Spára,Cihla,Štafle,1.4,1.5
1693,60,m,Vrtání průrazu,Spára,Dlažba,Nízká (u podlahy),1.2,1
1694,60,m,Vrtání průrazu,Spára,Dlažba,Strop,1.2,1.1
1695,60,m,Vrtání průrazu,Spára,Dlažba,Stěna,1.2,1.2
1696,60,m,Vrtání průrazu,Spára,Dlažba,Štafle,1.2,1.5
1697,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1698,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Strop,1,1.1
1699,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Stěna,1,1.2
1700,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Štafle,1,1.5
1701,60,m,Vrtání průrazu,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1702,60,m,Vrtání průrazu,Spára,Tvárnice,Strop,1.5,1.1
1703,60,m,Vrtání průrazu,Spára,Tvárnice,Stěna,1.5,1.2
1704,60,m,Vrtání průrazu,Spára,Tvárnice,Štafle,1.5,1.5
1705,60,m,Vrtání průrazu,Spára,Železobeton,Nízká (u podlahy),2.5,1
1706,60,m,Vrtání průrazu,Spára,Železobeton,Strop,2.5,1.1
1707,60,m,Vrtání průrazu,Spára,Železobeton,Stěna,2.5,1.2
1708,60,m,Vrtání průrazu,Spára,Železobeton,Štafle,2.5,1.5
1709,60,m,Vrtání průrazu,Spára,-,Nízká (u podlahy),1,1
1710,60,m,Vrtání průrazu,Spára,-,Strop,1,1.1
1711,60,m,Vrtání průrazu,Spára,-,Stěna,1,1.2
1712,60,m,Vrtání průrazu,Spára,-,Štafle,1,1.5
1713,60,m,Vrtání průrazu,Spára,Beton,Nízká (u podlahy),2,1
1714,60,m,Vrtání průrazu,Spára,Beton,Strop,2,1.1
1715,60,m,Vrtání průrazu,Spára,Beton,Stěna,2,1.2
1716,60,m,Vrtání průrazu,Spára,Beton,Štafle,2,1.5
1717,60,m,Vrtání průrazu,Spára,Cihla,Nízká (u podlahy),1.4,1
1718,60,m,Vrtání průrazu,Spára,Cihla,Strop,1.4,1.1
1719,60,m,Vrtání průrazu,Spára,Cihla,Stěna,1.4,1.2
1720,60,m,Vrtání průrazu,Spára,Cihla,Štafle,1.4,1.5
1721,60,m,Vrtání průrazu,Spára,Dlažba,Nízká (u podlahy),1.2,1
1722,60,m,Vrtání průrazu,Spára,Dlažba,Strop,1.2,1.1
1723,60,m,Vrtání průrazu,Spára,Dlažba,Stěna,1.2,1.2
1724,60,m,Vrtání průrazu,Spára,Dlažba,Štafle,1.2,1.5
1725,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1726,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Strop,1,1.1
1727,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Stěna,1,1.2
1728,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Štafle,1,1.5
1729,60,m,Vrtání průrazu,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1730,60,m,Vrtání průrazu,Spára,Tvárnice,Strop,1.5,1.1
1731,60,m,Vrtání průrazu,Spára,Tvárnice,Stěna,1.5,1.2
1732,60,m,Vrtání průrazu,Spára,Tvárnice,Štafle,1.5,1.5
1733,60,m,Vrtání průrazu,Spára,Železobeton,Nízká (u podlahy),2.5,1
1734,60,m,Vrtání průrazu,Spára,Železobeton,Strop,2.5,1.1
1735,60,m,Vrtání průrazu,Spára,Železobeton,Stěna,2.5,1.2
1736,60,m,Vrtání průrazu,Spára,Železobeton,Štafle,2.5,1.5
1737,60,m,Vrtání průrazu,Spára,-,Nízká (u podlahy),1,1
1738,60,m,Vrtání průrazu,Spára,-,Strop,1,1.1
1739,60,m,Vrtání průrazu,Spára,-,Stěna,1,1.2
1740,60,m,Vrtání průrazu,Spára,-,Štafle,1,1.5
1741,60,m,Vrtání průrazu,Spára,Beton,Nízká (u podlahy),2,1
1742,60,m,Vrtání průrazu,Spára,Beton,Strop,2,1.1
1743,60,m,Vrtání průrazu,Spára,Beton,Stěna,2,1.2
1744,60,m,Vrtání průrazu,Spára,Beton,Štafle,2,1.5
1745,60,m,Vrtání průrazu,Spára,Cihla,Nízká (u podlahy),1.4,1
1746,60,m,Vrtání průrazu,Spára,Cihla,Strop,1.4,1.1
1747,60,m,Vrtání průrazu,Spára,Cihla,Stěna,1.4,1.2
1748,60,m,Vrtání průrazu,Spára,Cihla,Štafle,1.4,1.5
1749,60,m,Vrtání průrazu,Spára,Dlažba,Nízká (u podlahy),1.2,1
1750,60,m,Vrtání průrazu,Spára,Dlažba,Strop,1.2,1.1
1751,60,m,Vrtání průrazu,Spára,Dlažba,Stěna,1.2,1.2
1752,60,m,Vrtání průrazu,Spára,Dlažba,Štafle,1.2,1.5
1753,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1754,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Strop,1,1.1
1755,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Stěna,1,1.2
1756,60,m,Vrtání průrazu,Spára,Omítka - Sádra,Štafle,1,1.5
1757,60,m,Vrtání průrazu,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1758,60,m,Vrtání průrazu,Spára,Tvárnice,Strop,1.5,1.1
1759,60,m,Vrtání průrazu,Spára,Tvárnice,Stěna,1.5,1.2
1760,60,m,Vrtání průrazu,Spára,Tvárnice,Štafle,1.5,1.5
1761,60,m,Vrtání průrazu,Spára,Železobeton,Nízká (u podlahy),2.5,1
1762,60,m,Vrtání průrazu,Spára,Železobeton,Strop,2.5,1.1
1763,60,m,Vrtání průrazu,Spára,Železobeton,Stěna,2.5,1.2
